,Date,Likert_algorithms:Ik_weet_waar_en_hoe_vaak_een_alg,Likert_algorithms:Ik_kan_herkennen_wanneer_NU_nl_e,Likert_algorithms:Ik_begrijp_waarom_bepaalde_artik,Likert_algorithms:De_selectie_van_nieuwsartikelen_,Likert_algorithms:Ik_denk_dat_het_personalisatie-a,text,text1,Likert_transparentie:Het_is_voor_mij_belangrijk_om_te,Likert_transparentie:Ik_wil_graag_meer_inzicht_krijge,Likert_transparentie:Ik_wil_graag_weten_welke_gegeven,Likert_transparentie:Ik_wil_graag_begrijpen_met_welk_,Likert_transparentie:Ik_vind_dat_NU_nl_duidelijker_zo,Hoe_kun_je_herkennen_of_een_nieu,Likert_controle:Ik_wil_graag_de_mogelijkheid_heb,Likert_controle:Ik_vind_het_belangrijk_dat_ik_op,Likert_controle:Ik_vind_het_belangrijk_om_aan_te,Likert_controle:Ik_vind_het_belangrijk_om_mijn_v,Likert_controle:Ik_vind_het_belangrijk_dat_ik_ka,In_welke_situaties_zou_je_ervoor,Likert_personalisatie_curatie:Ik_vind_dat_algoritmes_mij_helpe,Likert_personalisatie_curatie:Ik_geef_de_voorkeur_aan_aanbevel,Likert_personalisatie_curatie:Ik_denk_dat_een_algoritme_beter_,Likert_personalisatie_curatie:Ik_geloof_dat_aanbevelingen_door,Likert_personalisatie_curatie:Ik_waardeer_dat_algoritmes_mij_m,Likert_curatie_concerns:Ik_ben_bezorgd_dat_algoritmes_er,Likert_curatie_concerns:Ik_vind_het_belangrijk_dat_mense,Likert_curatie_concerns:Ik_vertrouw_aanbevelingen_van_ee,Likert_curatie_concerns:Algoritmes_zijn_te_beperkt_om_te,Hoe_belangrijk_vind_je_personali,Hoe_vaak_klik_je_op_nieuwsartike,Hoe_vaak_blijf_je_ingelogd_op_NU,Hoeveel_tijd_besteed_je_gemiddel,Heb_je_toestemming_gegeven_voor_,Welke_cookies_heb_je_geaccepteer,Wat_is_jouw_leeftijd_,Geef_aan_op_een_schaal_van_1_tot:Ik_ben_bezorgd_dat_algoritmes_er,Geef_aan_op_een_schaal_van_1_tot:Ik_vind_het_belangrijk_dat_mense,Geef_aan_op_een_schaal_van_1_tot:Ik_vertrouw_aanbevelingen_van_ee,Geef_aan_op_een_schaal_van_1_tot:Algoritmes_zijn_te_beperkt_om_te,Geef_aan_op_een_schaal_van_1_tot:Ik_denk_dat_menselijke_redacteur,URL,Location,Total Time,Device type,Browser,System,IP
1761,2024-11-01 15:00:52,1,1,1,1,1,Geen idee,"Principe begrijp ik, maatwerk onderken ik niet.",5,5,5,5,5,Nee,5,5,5,5,5,Geen situatie denkbaar,5,1,3,5,5,,,,,Niet paraat,5,Ik_blijf_meestal_ingelogd_tijden,5_tot_15_minuten,Nee,,78,3,5,3,5,5,,,507s,Mobile Phone,Chrome Mobile 0.0.0,Android,
1762,2024-11-01 14:59:47,1,1,4,3,1,Om zo mensen beter te kunnen bereiken en mensen langer vast te houden aan Nu.nl,Het laten zien van stukken die ik intressant vind op basis van artikelen die ik zelf gelezen heb.,4,5,5,5,5,Wordt onderaan of in de foto vermeld.,4,5,5,1,5,Nieuws zou niet persoonlijk moeten zijn. Het is nieuws of niet. Ik denk wel dat aangeven van secundaire thema's fijn is om bijvoorbeeld meer te volgen over techniek en niet over bekende mensen.,4,3,4,3,2,,,,,"Ik vind het niet heel belangrijk. Als ik bijvoorbeeld mijn google feed zie, krijg ik ook heel veel ""nieuws"" te zien maar heel veel daarvan zijn clickbaits",3,Ik_log_nooit_in_op_NU_nl,5_tot_15_minuten,Nee,,27,4,5,3,5,5,,,458s,Mobile Phone,Chrome Mobile 0.0.0,Android,
1763,2024-11-01 14:49:16,3,4,4,2,3,Aanklikken van berichten,Als ik veel klik op bepaalde artikelen/onderwerpen dan registreert de website dit,3,5,4,4,4,Geen idee eigenlijk,5,5,5,5,5,"Ik word graag op de hoogte gehouden van veel zaken, ook dingen waar ik niet zo heel erg in geïnteresseerd ben",3,4,3,3,2,,,,,Mensen hebben emoties algoritmes niet,3,Ik_log_alleen_in_wanneer_het_nod,15_tot_30_minuten,Ja,Alle_cookies_inclusief_marketing,50,5,5,5,5,5,,,384s,Mobile Phone,Chrome Mobile 0.0.0,Android,
1764,2024-11-01 14:48:53,2,3,5,2,2,Gerichte nieuws items,Men ziet/weet mijn zoek/surfgedrag,1,3,4,4,5,Opvallende hoeveelheid info,5,5,5,5,5,"Ik wil niet het gevoel hebben dat er altijd iemand over je schouder kijkt, ben nu al heel bewust minder online",1,1,3,1,1,,,,,"De mens geeft de toegevoegde waarde, gevoel kan men niet voorspellen",2,Ik_log_alleen_in_wanneer_het_nod,Minder_dan_5_minuten,Ja,Alle_cookies_inclusief_marketing,60,3,5,5,5,5,,,551s,Desktop,Safari 18.1.0,MacOSX,
1765,2024-11-01 14:46:03,1,1,1,1,1,Geen idee,"Nee, kan ik niet.",1,3,3,3,3,Geen idee.,1,1,2,2,2,Heb het nooit ingeschakeld.,3,3,3,1,1,,,,,Nee,4,Ik_log_alleen_in_wanneer_het_nod,15_tot_30_minuten,Nee,,65,3,3,1,3,3,,,316s,Mobile Phone,Chrome Mobile 0.0.0,Android,
1766,2024-11-01 14:44:14,3,2,2,1,1,Geen idee en ik wil het niet,P[ wat ik zoek en het irriteert mij,5,5,5,5,5,Door dat ondoorzichtelijk te vermelden,5,5,5,5,5,"Bijna altijd, omdat ik zelf wil kiezen",1,3,3,3,3,,,,,Geen idee en ik wil het niet,4,Ik_log_nooit_in_op_NU_nl,15_tot_30_minuten,Ja,Alleen_noodzakelijke_cookies,54,5,3,3,5,2,,,242s,Desktop,Chrome 0.0.0,Win10,
1767,2024-11-01 14:43:09,2,2,4,4,4,Op de voorpagina,Hij zorgt ervoor dat gelijkende artikelen of over gelijkende onderwerpen sneller en langer op de voorpagina staan,3,3,4,3,2,Geen idee,4,5,4,4,4,Ik wil sowieso het algemene belangrijke nieuws te zien krijgen om niks te missen wat belangrijk is,4,3,2,3,3,,,,,Een beetje. Ik vind positief nieuws bijvoorbeeld ook belangrijk voor mijzelf om te lezen. Dus vind ik het fijn als de personalisatie daarmee rekening houdt.,3,Ik_log_alleen_in_wanneer_het_nod,15_tot_30_minuten,Weet_ik_niet,,27,5,5,5,4,4,,,242s,Mobile Phone,Chrome Mobile iOS 0.0.0,iOS,
1768,2024-11-01 14:39:37,2,3,3,2,1,Volgorde nieuws,Reclames,5,5,5,5,5,Niet of slecht,5,5,5,5,5,Algemeen nieuws. Uitschakelen om teveel bias vorming te voorkomen,2,1,1,3,4,,,,,Matig,3,Ik_log_alleen_in_wanneer_het_nod,5_tot_15_minuten,Nee,,63,5,5,5,5,5,,,353s,Mobile Phone,Chrome Mobile 0.0.0,Android,
1769,2024-11-01 14:34:22,4,4,2,2,2,"Op de voorpagina, vooral in de rubriek aangeboden voor jou","Niet, want het zijn vrijwel altijd onderwerpen die me niet interesseren",3,3,3,3,3,Het kopje voor jou met de onder kop gebaseerd op jouw leesgedrag lijkt me duidelijk,4,5,5,4,5,"Ik zie liever het nieuws ongefilterd ik bepaal zelf wel of ik iets interessant vind, als dat niet het geval is sla ik het zelf wel over, zoals vrijwel alles onder het kopje ‘voor jou’",1,1,1,1,1,,,,,"Helemaal niet, zoals eerder al aangegeven. Dat de artikelen onder het kopje ‘voor jou’ voor mij meestal niet interessant of relevant zijn.",2,Ik_ben_altijd_ingelogd,30_tot_60_minuten,Ja,Cookies_voor_personalisatie_van_,49,3,3,4,2,4,,,1668s,Mobile Phone,Safari 16.6.0,iOS,
1770,2024-11-01 14:24:49,2,2,4,3,1,Als je nieuwsfeeds aanklikt,Wat je kijkt /leest krijg je meer,3,5,4,4,5,Niet,1,5,2,4,3,Als ander nieuws wil,2,1,1,1,2,,,,,Wat een lange vragenlijst,2,Ik_log_alleen_in_wanneer_het_nod,5_tot_15_minuten,Ja,Alleen_noodzakelijke_cookies,56,5,5,5,5,5,,,333s,Mobile Phone,Safari 18.1.0,iOS,
1771,2024-11-01 14:21:33,4,3,4,3,3,Geen idee,Misschien in de laatste blokjes met media en daarna de advertenties,2,3,4,2,4,Geen idee,2,4,4,3,3,Geen idee,3,2,2,3,3,,,,,"Ik zou denken dat wanneer je bepaalde onderwerpen in bepaalde situaties/ periodes mijd, je deze niet meer vind",4,Ik_ben_altijd_ingelogd,30_tot_60_minuten,Weet_ik_niet,,52,4,5,3,3,5,,,430s,Mobile Phone,Safari 17.6.0,iOS,
1772,2024-11-01 14:21:33,1,1,2,1,1,Hoofdpagina,Nee,5,5,5,5,5,Geen idee,1,5,1,3,5,-,1,3,1,1,1,,,,,Geen idee,3,Ik_log_nooit_in_op_NU_nl,Minder_dan_5_minuten,Ja,Alleen_noodzakelijke_cookies,42,5,3,3,4,2,,,290s,Mobile Phone,Chrome Mobile 0.0.0,Android,
1773,2024-11-01 14:09:28,1,1,2,1,1,Ik denk dat er helemaal geen algoritme gebruikt wordt.Waarom krijg ik anders zoveel slechte artikelen te zien?,Het is mij een raadsel. Laats kreeg i,5,5,5,5,5,Geen idee,5,5,5,5,5,"Als ik denk dat het algoritme niet werkt, of k",3,5,5,5,5,,,,,Ik ben vaak teleurgesteld in toon en inhoud van een artikel.Dus hoop ik dat ik geen artiekelen over poepen op werk te zien,2,Ik_log_nooit_in_op_NU_nl,15_tot_30_minuten,Nee,,47,3,1,2,3,2,,,636s,Mobile Phone,Chrome Mobile 0.0.0,Android,
1774,2024-11-01 14:05:19,1,1,3,1,1,Zeg het mij...,Gedrag en kenmerken geven een beeld van de gebruiker,4,4,4,4,3,dat weet ik niet,4,5,3,4,5,Als ik niet langer geïnteresseerd ben door omstandigheden,5,3,3,5,3,,,,,Ik weet het niet,3,Ik_log_alleen_in_wanneer_het_nod,15_tot_30_minuten,Nee,,,3,5,4,3,5,,,593s,Mobile Phone,Samsung Browser 26.0.0,Android,
1775,2024-11-01 14:02:32,5,5,5,5,5,Bij specifieke nieuwsfeiten in het buitenland en bij sportwedstrijden waar mijn interesse naar uitgaat.,Over het algemeen wel goed. De website stipt precies mijn interessegebieden aan en wekt mijn belangstelling hiervoor op op de website.,5,5,5,5,4,Dat kan ik niet zo gauw onderscheiden. Het verschil is volgens mij niet zo groot.,5,5,5,5,5,Bijvoorbeeld bij bepaalde amusement rubrieken zoals roddel en achterklap! Deze nepfiguren interesseren mij helemaal niet en hiervoor schakel ik personalisatie uit!,4,3,2,3,4,,,,,"Ik vind dat heel belangrijk, maar geef toch liever de voorkeur aan aanbevelingen door een redactie. Ik vind algoritmes vaak te kunstmatig en gekunsteld overkomen!",5,Ik_ben_altijd_ingelogd,15_tot_30_minuten,Ja,Alle_cookies_inclusief_marketing,66 jaar.,3,5,5,5,5,,,731s,Mobile Phone,Chrome Mobile 0.0.0,Android,
1776,2024-11-01 14:00:56,1,1,3,1,1,Geen?,Hoop dat die er niet is. Maar bepaalde brede onderwerpen kiezen kan en die worden dan gepusht. Maar anders zie ik ze ook wel hoop ik.,5,5,5,5,3,Geen idee. Als het gebeurt zou ik moeten zoeken.,5,5,3,5,5,Als daardoor de berichtgeving eenzijdig wordt en ik niet alles zie.,3,3,3,1,4,,,,,Nee. Of een algoritme beter is dan een mens hangt van beider kunnen en ervaring af. Een verkeerd getraind/gemaakt algoritme hoeft niet beter te zijn. Helemaal als die door een mens gemaakt wordt.,3,Ik_ben_altijd_ingelogd,15_tot_30_minuten,Ja,Alle_cookies_inclusief_marketing,60,4,3,3,4,3,,,704s,Mobile Phone,Chrome Mobile iOS 0.0.0,iOS,
1777,2024-11-01 13:56:34,3,3,5,4,5,Om aandacht te blijven krijgen,Nee,5,5,4,5,5,?,5,5,5,5,5,Voor algemene advertenties,4,3,5,3,2,,,,,Nee,3,Ik_log_alleen_in_wanneer_het_nod,15_tot_30_minuten,Ja,Alleen_noodzakelijke_cookies,76,5,5,5,3,4,,,664s,Mobile Phone,Chrome Mobile iOS 0.0.0,iOS,
1778,2024-11-01 13:56:23,1,1,3,1,1,"Bijvoorbeeld door in een categorie veel of minder nieuws aan te bieden, maar werkt dat ook als ik cookies heb afgewezen?","Als ik langer naar bepaalde onderwerpen kijk zal NU mij meer van hetzelfde sturen. Wat ik betreur, want ik zoek juist nieuws wat ik nog niet gelezen of gehoord heb.",1,1,5,3,5,Dat weet ik nog niet,3,1,3,3,5,Omdat je een bepaald profiel zou kunnen opbouwen dat je niet wilt openbaar maken. Wat doen grote techbedrijven met al die profielen?,3,1,1,3,1,,,,,Nvt,3,Ik_log_nooit_in_op_NU_nl,15_tot_30_minuten,Nee,,Nvt,1,5,5,5,5,,,1002s,Desktop,Safari 15.6.6,MacOSX,
1779,2024-11-01 13:52:04,1,1,1,1,3,Geen idee,Geen idee hoe dat precies werkt,5,5,5,5,5,Ik laat mij verrassen,5,5,5,5,5,Ik zou het altijd uitschakelen,1,1,1,1,1,,,,,Geen voorbeeld,5,Ik_blijf_meestal_ingelogd_tijden,30_tot_60_minuten,Ja,Alle_cookies_inclusief_marketing,70,5,5,4,4,4,,,377s,Tablet,Chrome Mobile iOS 0.0.0,iOS,
1780,2024-11-01 13:47:20,2,2,4,3,3,Politieke berichtgeving.,Het tracken van de hoeveelheid berichten die gerelateerd zijn aan een bepaald onderwerp en vervolgens op,4,4,4,4,4,"Dat kan ik niet, dat ontgaat me volledig.",4,5,2,3,3,Wellicht in geen enkele situatie want er is meer gaande in de wereld dan alleen het nieuws waar mijn voorkeur naar uitgaat.,4,3,3,2,3,,,,,Slechts tot op zekere hoogte is personalisatie belangrijk in mijn ogen.,3,Ik_ben_altijd_ingelogd,30_tot_60_minuten,Ja,Alle_cookies_inclusief_marketing,60 jaar.,5,4,3,4,4,,,424s,Mobile Phone,Safari 17.6.0,iOS,
1781,2024-11-01 13:45:16,3,4,4,2,1,politiek en internationaal nieuws en sport nieuws,"wat ik vaker aanklik, over dat onderwerp krijg ik meer nieuws",5,5,5,5,5,zie vorige opmerking,4,5,5,5,5,"ik wil geen verzuiling, maar juist een breed perspectief",3,3,3,1,1,,,,,Een algoritke is opgeleid door mensen; vervolgens wordt niet verder gedacht en doet het algoritme wat het is opgeleid te doen,3,Ik_log_alleen_in_wanneer_het_nod,15_tot_30_minuten,Ja,Alleen_noodzakelijke_cookies,64,5,5,3,5,5,,,377s,Desktop,Firefox 132.0.0,Win10,
1782,2024-11-01 13:42:15,3,3,3,3,3,Weet niet,Nee,5,5,5,5,5,Geen idee,5,5,5,5,5,In elke situatie,3,1,1,1,1,,,,,Heel belangrijk,4,Ik_log_alleen_in_wanneer_het_nod,30_tot_60_minuten,Ja,Alleen_noodzakelijke_cookies,55,5,5,5,5,5,,,174s,Mobile Phone,Chrome Mobile 0.0.0,Android,
1783,2024-11-01 13:38:08,2,2,2,3,3,Geen idee,Zou het niet weten,5,4,4,4,5,Geen idee,4,4,1,3,3,??,2,1,1,2,2,,,,,Niet,2,Ik_log_alleen_in_wanneer_het_nod,15_tot_30_minuten,Ja,Cookies_voor_personalisatie_van_,77,5,5,5,5,5,,,258s,Mobile Phone,Safari 16.6.0,iOS,
1784,2024-11-01 13:35:45,1,1,1,1,1,Weet ik niet,"Als er personalisatie is dan zullen ze kijken naar wat ik aanklik, maar ik dacht dat er, als er al personalisatie is, dit alleen personalisatie is voor rubrieken. Ik ga ervanuit en hoop ook dat ik alle nieuwsberichten in die rubriek zie",4,4,4,5,3,Geen idee,3,4,3,2,5,Hangt ervan af,3,3,3,3,3,,,,,Gaat dit over die linkjes onder een artikel? Ik weet nl nog steeds niet wat er gepersonaliseerd wordt,1,Ik_ben_altijd_ingelogd,15_tot_30_minuten,Weet_ik_niet,,60,5,5,3,5,5,,,953s,Desktop,Safari 17.6.0,MacOSX,
1785,2024-11-01 13:35:34,1,2,1,2,2,Niet echt eigenlijk. Heel misschien zet het roddel onderaan?,Niet. Hooguit dat de moderatierobot speciaal voor mij extra strak staat afgesteld.,5,5,5,5,3,Ik heb geen idee.,2,4,4,2,2,Wanneer het niet op mijn interesse maar op de politieke voorkeur van het platform is gebaseerd.,2,3,1,1,1,,,,,Niet belangrijk. Ik lees alle titels van boven naar beneden. En sla over wat ik al gelezen heb.,3,Ik_ben_altijd_ingelogd,30_tot_60_minuten,Nee,,44,5,4,5,5,5,,,767s,Mobile Phone,Safari 16.6.0,iOS,
1786,2024-11-01 13:30:39,4,4,4,3,2,....,.....,4,4,4,4,5,",....",5,5,5,5,5,",....",3,3,3,3,3,,,,,",.....",1,Ik_blijf_meestal_ingelogd_tijden,15_tot_30_minuten,Nee,,...,5,4,5,4,5,,,217s,Mobile Phone,Chrome Mobile 0.0.0,Android,
1787,2024-11-01 13:28:44,2,2,2,2,1,Nieuws uit regio,Meer laten zien van wat ik eerder heb bekeken,1,1,2,1,2,Niet.,4,4,2,2,3,Als ik vermoed dat ik nieuws mis,2,2,4,1,3,,,,,Een beetje belangrijk. Geen voorbeeld.,2,Ik_log_nooit_in_op_NU_nl,5_tot_15_minuten,Ja,Alle_cookies_inclusief_marketing,63,2,4,3,4,4,,,360s,Mobile Phone,Safari 17.6.0,iOS,
1788,2024-11-01 13:23:24,1,1,1,1,1,Geen idee,Je krijgt op persoonlijke voorkeur berichten getoond.,1,1,2,1,5,Geen idee,5,5,5,5,5,"Omdat ik alle nieuwsberichten wel wil zien. Hoewel ik artikelen niet altijd lees, lees ik de koppen wel.",1,1,1,1,1,,,,,Nee,2,Ik_ben_altijd_ingelogd,15_tot_30_minuten,Ja,Alleen_noodzakelijke_cookies,39,5,3,4,4,5,,,242s,Mobile Phone,Chrome Mobile 0.0.0,Android,
1789,2024-11-01 13:22:04,1,2,3,1,1,Soortgelijke artikelen aanbevelen,Cookies/ account tracken intresse,5,5,5,5,5,Niet,1,5,1,1,5,"Altijd, nieuws hoort neutraal te zijn",1,1,1,1,1,,,,,"In het geval van nu.nl verwacht ik nieuws van algemeen belang te vinden, niet iets wat mij een bubbel intrekt",3,Ik_ben_altijd_ingelogd,15_tot_30_minuten,Ja,Alle_cookies_inclusief_marketing,46,5,5,5,5,5,,,289s,Mobile Phone,Chrome Mobile 0.0.0,Android,
1790,2024-11-01 13:20:04,1,3,4,3,3,Voorpagina,"Thema die ik vaker aanklik, worden vaker aangeboden en gebundeld",4,4,4,4,4,Deze staan onder kopje Voor jou,5,5,4,4,4,Als je genoeg weet over bepaald thema,3,2,2,3,4,,,,,Algoritme zijn leuk om nieuws waarvoor je bovengemiddelde interesse heb bij elkaar te hebben. Het moet echter niet zover gaan dat je het andere nieuws wordt ondergesneeuwd,4,Ik_log_nooit_in_op_NU_nl,15_tot_30_minuten,Weet_ik_niet,,52,2,4,5,3,5,,,453s,Desktop,Safari 16.6.0,MacOSX,
1791,2024-11-01 13:17:08,1,1,1,1,1,????,Nee,5,5,5,5,5,Geen idee,5,5,5,5,5,"Elke situatie, waarom zou iets of iemand ,waarom dan ook bepalen,wat of wanneer ik iets wil lezen.",3,5,5,3,3,,,,,"Als nieuws is gepersonaliseerd wordt bepaald of ander nieuw weggelaten,geheel of gedeeltelijk.",3,Ik_log_alleen_in_wanneer_het_nod,30_tot_60_minuten,Weet_ik_niet,,62,5,1,1,5,1,,,1038s,Mobile Phone,Safari 16.6.0,iOS,
1792,2024-11-01 13:15:30,2,2,4,3,4,?,Nee,5,5,5,5,5,?,5,5,4,4,5,Privacy gevoelige zaken,3,1,2,2,2,,,,,Nvt,3,Ik_log_alleen_in_wanneer_het_nod,5_tot_15_minuten,Ja,Alleen_noodzakelijke_cookies,75,5,5,4,4,5,,,420s,Mobile Phone,Safari 18.1.0,iOS,
1793,2024-11-01 13:11:34,2,2,4,3,2,Bij de Nu+ artikelen,Het algoritme ziet welke artikelen ik lees en hoe lang. Op basis daarvan worden me artikelen aangeboden die daar op aansluiten.,2,1,3,3,4,Geen idee,3,4,2,1,4,Ik wil graag breed geïnformeerd worden. Met personalisatie verwacht ik in een nieuws bubbel te belanden,3,1,2,2,1,,,,,Bij nieuws vind ik dit niet belangrijk. Geen voorbeeld van,4,Ik_ben_altijd_ingelogd,5_tot_15_minuten,Weet_ik_niet,,52,4,5,5,5,5,,,5211s,Mobile Phone,Safari 17.6.0,iOS,
1794,2024-11-01 13:11:19,2,3,3,4,4,Weet ik niet,Weet ik niet,4,4,4,4,4,Weet ik niet,4,4,4,4,4,Om je interesse te veranderen,3,3,3,4,3,,,,,Weet ik niet,4,Ik_ben_altijd_ingelogd,15_tot_30_minuten,Ja,Cookies_voor_personalisatie_van_,46,4,3,3,3,3,,,234s,Mobile Phone,Chrome Mobile 0.0.0,Android,
1795,2024-11-01 13:09:23,2,1,1,1,1,"Geen idee, is de voorpagina niet voor iedereen hetzelfde?",Geen idee,4,4,5,4,5,Ik weet het niet,4,5,1,3,4,"Ik wil wel graag alle nieuwe artikelen zien, zodat ik informatie krijg over wat er in de wereld speelt op alle vlakken.",3,1,1,1,2,,,,,"Niet, ik wil op zn minst alle koppen kunnen zien zodat ik zelf kan bepalen wat ik op dat moment belangrijk vind",3,Ik_log_nooit_in_op_NU_nl,15_tot_30_minuten,Ja,Alleen_noodzakelijke_cookies,37,5,5,5,5,5,,,258s,Desktop,Chrome 0.0.0,Win10,
1796,2024-11-01 13:01:27,2,1,5,3,2,"Volgens mij valt dat wel mee. Nu.nl lijkt me een nieuwssite die gewoon nieuws brengt, en zich niet echt laat sturen door algoritmes.",Ik kan mijn interesses aangeven.,5,5,5,5,3,"Als het al gebeurt, doet nu.nl het behoorlijk onopvallend.",3,4,1,4,4,Als iets me begint te ergeren.,4,1,1,1,2,,,,,"Alleen als ik zelf heb aangegeven dat iets me zeer interesseert, zoals wielrennen en de oorlog in Oekraïne",4,Ik_blijf_meestal_ingelogd_tijden,30_tot_60_minuten,Nee,,64,5,5,5,5,5,,,430s,Mobile Phone,Chrome Mobile 0.0.0,Android,
1797,2024-11-01 12:56:42,3,4,4,4,4,Nieuws,Geen idee,3,2,3,3,3,Geen idee,3,3,3,3,3,Bijsturen misschien. Uitschakelen niet nodig,4,3,4,4,3,,,,,Niet belangrijk,4,Ik_log_alleen_in_wanneer_het_nod,15_tot_30_minuten,Ja,Alleen_noodzakelijke_cookies,65,3,4,3,3,3,,,236s,Tablet,Chrome 0.0.0,Android,
1798,2024-11-01 12:56:05,2,4,4,4,4,Om meer mensen naar de site te lokken,Door persoonlijke data van iemand te verzamelen om zo het algoritme op iemand af te stemmen,3,5,5,4,5,Dat is bijna onmogelijk geworden,3,5,2,4,5,Als je ook eens buiten je eigen bubbel wilt kijken. Zodat je niet in je eigen loop blijft hangen,4,3,3,2,4,,,,,Het is leuk dat ik meer artikelen over mijn interesses tegenkom. Maar ik denk wel dat ik andere informatie hierdoor mis,4,Ik_ben_altijd_ingelogd,15_tot_30_minuten,Nee,,33,5,4,1,3,3,,,476s,Mobile Phone,Chrome Mobile 0.0.0,Android,
1799,2024-11-01 12:53:04,2,4,5,4,4,Op de voorpagina,"Door het volgen van je scrolling en leesgedrag door de app, weet nu.nl bij welke artikelen ik stop om te openen en hoe lang ik deze artikelen lees",4,3,5,3,1,Met de tekst speciaal voor jou of ‘op basis van jouw voorkeuren’,5,5,1,5,5,Nieuws moet breed aangeboden worden om ervoor te zorgen dat je niet in een fuik terecht komt van nieuws. Je wereldbeeld wordt daardoor gevormd en je raakt de brede algemene kennis kwijt. Hierdoor kun je geen goede mening vormen over gebeurtenissen omdat je beeld gekleurd is door je eigen voorkeuren,5,1,1,1,4,,,,,Ik vind het niet belangrijk. Het is juist goed om divers nieuws te krijgen. Categorien van nieuws bieden mij voldoende gelegenheid om gerichter nieuws tot me te nemen op basis van interesse. Verder wil ik zo breed mogelijk nieuwsaanbod krijgen,3,Ik_ben_altijd_ingelogd,15_tot_30_minuten,Weet_ik_niet,,37,5,5,5,5,5,,,529s,Mobile Phone,Chrome Mobile iOS 0.0.0,iOS,
1800,2024-11-01 12:52:09,2,3,3,2,2,Lokaal nieuws,Geografisch en aantal klikken op bepaalde artikelen,4,4,4,4,3,Geen idee.,5,5,5,5,3,"Politiek, milieu wetenschappelijke onderwerpen omdat je anders kans loopt heel eenzijdig naar zaken te kijken",3,4,5,4,4,,,,,Vooral handig niet direct belangrijk. Het elimineert nieuws waar ik echt geen interesse in heb,3,Ik_ben_altijd_ingelogd,30_tot_60_minuten,Ja,Alle_cookies_inclusief_marketing,49,2,4,2,3,3,,,463s,Mobile Phone,Chrome Mobile 0.0.0,Android,
1801,2024-11-01 12:48:47,1,1,1,1,1,X,X,4,5,5,5,5,X,3,5,5,5,5,X,1,1,1,2,2,,,,,X,3,Ik_blijf_meestal_ingelogd_tijden,30_tot_60_minuten,Nee,,67,3,3,3,4,4,,,254s,Mobile Phone,Samsung Browser 26.0.0,Android,
1802,2024-11-01 12:47:41,1,1,1,1,1,NU moet nieuws brengen en mag absoluut niet aan voorkeuren meedoen,???,1,1,1,1,1,???,1,1,1,1,1,NU moet onafhankelijk zijn. Nieuws is nieuws en mag niet worden gemanipuleerd.,1,1,1,1,1,,,,,Nieuws mag niet worden gemanipuleerd.,3,Ik_ben_altijd_ingelogd,5_tot_15_minuten,Nee,,75,5,1,3,1,5,,,453s,Mobile Phone,Chrome Mobile iOS 0.0.0,iOS,
1803,2024-11-01 12:42:47,2,1,3,2,3,Geen flauw idee,Categoriseren van onderwerpen en kijken hoe vaak en hoe lang ik er naar kijk,4,4,4,4,4,"Goeie vraag, zet er een tekentje bij ?",5,4,4,4,4,Een frisse blik,3,2,2,4,3,,,,,"Minder belangrijk, ik kan de selectie het best zelf maken door te kiezen uit categori3n die door d3 redactie gemaakt zijn",2,Ik_log_alleen_in_wanneer_het_nod,30_tot_60_minuten,Ja,Alle_cookies_inclusief_marketing,69,4,4,4,3,4,,,337s,Desktop,Safari 17.8.0,MacOSX,
1804,2024-11-01 12:40:25,1,1,2,1,2,Reclame,Thema's die ik veel bekijk worden vaker aangeboden.,5,5,5,5,5,Geen idee,2,5,1,1,5,Ik vind objectief nieus belangrijk. Een goede nieuwssite maakt hier zelf keuzes. Ik wil niet vooraf bepaald type nieuws afsluiten.,2,1,1,1,2,,,,,Niet belangrijk. Eenzijdig nieuws geeft een incompleet beeld bij de ontvanger.,1,Ik_ben_altijd_ingelogd,15_tot_30_minuten,Weet_ik_niet,,46,5,5,5,3,5,,,549s,Mobile Phone,Chrome Mobile 0.0.0,Android,
1805,2024-11-01 12:38:11,1,1,3,1,3,Ik weet geen specifieke plek,Gaat uit van mijn wensen en/of mijn zoekgedrag,5,5,5,5,5,Geen idee,3,5,4,3,5,Weet ik niet,3,1,3,1,2,,,,,Weet ik niet,2,Ik_log_alleen_in_wanneer_het_nod,5_tot_15_minuten,Nee,,77,4,5,3,5,5,,,423s,Mobile Phone,Safari 17.7.0,iOS,
1806,2024-11-01 12:38:03,2,2,4,3,4,Geen idee: zie mijn antwoorden eerder,Absoluut,2,4,3,5,4,Selectieve herhaling van onderwerpen,4,4,2,3,4,"Soms is bredere nieuwsgaring tot je neme, hard nodig om breed geïnformeerd te blijven",4,2,4,3,4,,,,,Niet zo belangrijk maar ik wil weten hoe het aan en uit zetten en in welke mate,4,Ik_log_alleen_in_wanneer_het_nod,5_tot_15_minuten,Ja,Alle_cookies_inclusief_marketing,70,4,3,2,4,3,,,2040s,Mobile Phone,Chrome Mobile iOS 0.0.0,iOS,
1807,2024-11-01 12:36:07,1,1,1,3,5,geen idee,aanbod wordt afgestemd o.b.v. gelezen artikelen,4,5,5,5,5,weetikniet,5,5,5,5,5,als ik het gevoel krijg dat ik ongewenste berichten krijg,3,3,2,4,3,,,,,nee,3,Ik_ben_altijd_ingelogd,15_tot_30_minuten,Ja,Alle_cookies_inclusief_marketing,68,5,5,4,5,5,,,429s,Mobile Phone,Firefox 131.0.0,Android,
